Date,USD,EUR,JPY,GBP,CAD,CHF,INR,CNY,TRY,SAR,IDR,AED,THB,VND,EGP,KRW,RUB,ZAR,AUD
10/30/1996,379.7,293.5,"43,240.2",232.6,509.3,474.4,"13,548.4","3,151.5",36.4,"1,424.1","883,941.5","1,394.5","9,681.6","4,128,041.8","1,291.0","315,397.6","2,072.1","1,800.0",479.5
10/31/1996,379.5,294.2,"43,164.3",233.1,508.9,477.7,"13,510.2","3,149.8",36.5,"1,423.3","883,665.8","1,393.7","9,679.1","4,136,002.0","1,290.3","313,865.3","2,071.1","1,781.0",478.5
11/1/1996,377.6,293.5,"42,891.6",230.6,504.2,480.1,"13,461.4","3,134.1",36.6,"1,416.2","879,316.8","1,386.7","9,634.1","4,178,017.1","1,283.9","311,406.6","2,062.8","1,770.0",478.7
11/4/1996,378.7,293.9,"43,092.3",229.9,505.9,480.7,"13,510.1","3,143.2",36.8,"1,420.3","882,370.9","1,391.0","9,652.9","4,166,531.7","1,287.6","312,730.3","2,069.2","1,780.1",481.1
11/5/1996,379.3,294.9,"43,259.1",230.5,506.0,483.9,"13,537.2","3,148.2",37.1,"1,422.6","883,816.0","1,393.0","9,675.0","4,175,917.1","1,289.2","313,586.1","2,074.7","1,784.0",481.8
11/6/1996,378.0,293.7,"43,018.3",230.2,503.1,482.6,"13,475.7","3,137.4",37.0,"1,417.7","881,118.0","1,388.2","9,639.6","4,171,999.7","1,285.2","312,039.0","2,069.5","1,780.4",476.9
11/7/1996,378.6,292.9,"42,314.2",229.9,504.1,480.3,"13,497.1","3,142.4",37.0,"1,419.9","883,462.8","1,390.6","9,635.4","4,165,932.1","1,287.7","313,575.3","2,072.8","1,779.6",483.2
11/8/1996,378.2,292.3,"42,182.6",229.9,503.3,479.8,"13,581.2","3,138.6",37.2,"1,418.3","882,601.9","1,388.9","9,628.8","4,186,121.2","1,286.2","313,391.7","2,070.2","1,780.7",479.8
11/11/1996,380.5,292.8,"42,326.8",231.1,507.5,479.7,"13,603.6","3,156.9",37.3,"1,427.1","888,182.1","1,397.6","9,673.3","4,208,042.5","1,293.7","315,130.1","2,083.4","1,786.6",483.4
11/12/1996,381.9,293.9,"42,518.8",231.9,509.8,481.4,"13,633.8","3,168.5",37.6,"1,432.3","892,423.6","1,402.7","9,708.3","4,222,494.6","1,298.2","315,812.1","2,093.0","1,785.6",484.9
11/13/1996,383.6,296.5,"42,817.4",232.0,511.3,486.9,"13,713.7","3,183.1",37.8,"1,438.7","895,705.7","1,408.8","9,756.9","4,224,618.6","1,302.2","318,023.3","2,102.9","1,798.1",486.8
11/14/1996,383.0,296.4,"42,652.8",230.3,511.0,488.1,"13,711.4","3,178.7",37.9,"1,436.4","894,688.0","1,406.6","9,745.8","4,192,143.8","1,302.2","317,487.8","2,100.2","1,796.1",483.8
11/15/1996,379.3,293.3,"42,134.7",227.6,507.7,484.9,"13,558.2","3,147.8",37.6,"1,422.4","886,117.6","1,392.8","9,640.5","4,200,640.3","1,289.5","314,019.0","2,081.8","1,772.4",480.2
11/18/1996,379.1,292.0,"42,239.3",226.8,508.4,481.0,"13,552.8","3,146.6",37.7,"1,421.8","885,956.4","1,392.4","9,639.6","4,186,416.5","1,288.7","313,723.9","2,081.3","1,766.0",479.0
11/19/1996,378.2,291.6,"42,116.3",225.8,507.5,479.6,"13,482.8","3,139.1",37.7,"1,418.4","884,420.6","1,389.1","9,612.9","4,167,002.1","1,284.1","312,204.1","2,077.5","1,753.1",476.3
11/20/1996,379.1,290.9,"42,144.5",226.0,508.8,479.9,"13,514.9","3,146.6",37.7,"1,421.8","886,525.0","1,391.4","9,630.8","4,171,939.5","1,289.0","314,387.3","2,083.5","1,768.5",474.0
11/21/1996,377.0,289.6,"41,967.6",223.1,505.1,477.5,"13,458.9","3,129.5",37.6,"1,413.9","882,368.5","1,384.7","9,583.3","4,117,897.0","1,281.3","312,514.1","2,071.6","1,738.2",465.0
11/22/1996,377.0,290.2,"41,931.8",224.3,504.9,477.6,"13,458.9","3,129.7",37.8,"1,413.9","884,065.0","1,384.7","9,581.4","4,176,850.9","1,281.3","311,119.3","2,073.1","1,738.0",464.2
11/25/1996,375.4,291.6,"42,232.5",224.4,503.5,481.6,"13,401.8","3,116.5",37.8,"1,407.9","880,500.5","1,378.8","9,553.9","4,180,253.7","1,275.9","311,131.3","2,064.3","1,729.3",462.6
11/26/1996,373.5,292.0,"42,102.8",223.3,501.5,483.2,"13,352.6","3,100.5",37.8,"1,400.8","876,044.3","1,371.8","9,514.0","4,159,097.4","1,269.5","309,706.2","2,055.0","1,712.3",459.9
11/27/1996,373.0,291.2,"42,279.5",222.9,502.0,481.4,"13,323.6","3,096.3",37.9,"1,398.9","874,312.0","1,369.8","9,508.7","4,151,300.1","1,268.2","309,534.0","2,055.6","1,697.3",459.7
11/28/1996,372.7,291.8,"42,344.2",221.8,502.1,482.4,"13,311.8","3,093.3",37.9,"1,397.6","873,491.4","1,368.7","9,515.6","4,130,862.8","1,266.9","308,833.6","2,054.2","1,705.8",459.4
11/29/1996,371.3,291.7,"42,253.9",221.0,500.4,483.5,"13,262.8","3,082.2",38.0,"1,392.5","870,698.0","1,363.7","9,483.2","4,119,384.0","1,262.3","307,789.0","2,049.0","1,711.1",455.9
12/2/1996,370.8,292.1,"42,183.9",220.1,501.5,487.1,"13,241.3","3,077.7",38.1,"1,390.5","869,408.8","1,361.8","9,470.2","4,102,545.4","1,260.1","307,592.6","2,044.7","1,720.5",453.2
12/3/1996,367.4,293.6,"41,784.4",222.4,495.5,489.3,"13,116.2","3,049.8",38.1,"1,377.9","861,920.2","1,349.3","9,390.7","4,145,946.6","1,249.2","305,548.0","2,028.0","1,710.8",460.5
12/4/1996,370.9,295.7,"41,974.7",226.4,501.0,490.7,"13,280.1","3,079.0",38.5,"1,391.1","870,223.9","1,362.1","9,483.7","4,219,928.0","1,261.1","308,125.1","2,048.1","1,731.5",463.9
12/5/1996,369.0,292.9,"41,527.3",226.7,501.4,486.1,"13,212.0","3,063.2",38.3,"1,383.9","866,412.0","1,355.3","9,433.5","4,226,684.2","1,254.6","306,472.8","2,038.2","1,723.2",462.2
12/6/1996,370.3,291.3,"41,730.9",225.5,503.7,483.6,"13,255.7","3,073.1",38.3,"1,388.6","870,457.8","1,359.2","9,459.9","4,117,733.6","1,258.9","307,733.2","2,045.8","1,726.8",464.6
12/9/1996,369.0,293.2,"41,815.1",224.0,500.0,490.1,"13,243.4","3,062.6",38.5,"1,383.9","868,257.0","1,355.2","9,437.2","4,089,632.2","1,254.6","307,764.3","2,039.5","1,730.1",459.6
12/10/1996,368.3,292.2,"41,739.3",223.0,499.6,488.5,"13,212.8","3,056.3",38.4,"1,381.1","866,124.0","1,352.6","9,416.1","4,070,699.1","1,252.1","308,041.1","2,035.1","1,726.4",459.3
12/11/1996,368.3,290.1,"41,557.0",222.4,501.8,483.5,"13,264.4","3,056.2",38.3,"1,381.1","866,124.0","1,352.5","9,409.5","4,060,860.7","1,252.1","309,127.4","2,040.1","1,720.3",464.8
12/12/1996,368.6,290.9,"41,782.6",222.3,500.3,484.2,"13,227.2","3,059.2",38.5,"1,382.5","867,204.9","1,353.8","9,425.1","4,058,593.9","1,253.3","311,651.2","2,042.4","1,753.6",464.9
12/13/1996,369.0,291.4,"42,003.3",222.5,502.2,485.6,"13,228.6","3,062.3",38.7,"1,383.9","868,257.0","1,355.1","9,433.5","4,111,032.2","1,254.6","311,288.3","2,044.4","1,746.7",464.9
12/16/1996,368.3,291.9,"41,998.9",221.6,503.0,488.7,"13,198.1","3,056.0",38.8,"1,381.1","866,492.3","1,352.1","9,430.9","4,093,292.2","1,252.1","310,250.6","2,038.8","1,736.9",464.5
12/17/1996,368.2,290.4,"41,888.3",220.1,503.6,486.1,"13,181.6","3,055.4",38.8,"1,380.9","866,282.4","1,352.4","9,422.2","4,065,827.6","1,251.9","310,594.9","2,040.2","1,737.7",462.8
12/18/1996,368.7,292.5,"41,908.3",220.4,503.9,491.0,"13,227.1","3,059.4",39.0,"1,382.8","867,827.5","1,354.1","9,433.2","4,072,319.2","1,253.1","311,035.2","2,043.7","1,723.7",465.4
12/19/1996,369.0,293.8,"42,080.8",222.0,504.3,494.2,"13,228.6","3,061.8",39.2,"1,383.9","869,917.5","1,355.3","9,446.4","4,100,151.3","1,254.2","311,528.3","2,047.6","1,723.8",465.0
12/20/1996,369.0,292.5,"42,128.7",221.4,504.5,492.8,"13,225.0","3,061.6",39.4,"1,383.9","871,024.5","1,355.3","9,451.9","4,089,819.1","1,254.2","311,694.3","2,048.9","1,727.8",464.2
12/23/1996,368.8,292.2,"42,022.7",220.3,504.0,492.6,"13,212.3","3,059.8",39.4,"1,383.0","871,171.9","1,354.3","9,440.0","4,070,441.9","1,253.4","311,575.3","2,047.1","1,730.2",463.0
12/24/1996,368.8,292.6,"42,216.3",220.4,503.5,495.6,"13,192.0","3,059.9",39.6,"1,383.0","871,540.6","1,354.2","9,434.5","4,070,924.4","1,253.6","311,538.4","2,049.5","1,730.4",463.1
12/25/1996,368.8,292.6,"42,216.3",220.4,503.5,495.6,"13,192.0","3,059.9",39.6,"1,383.0","871,540.6","1,354.2","9,434.5","4,070,924.4","1,253.6","311,538.4","2,049.5","1,730.4",463.1
12/26/1996,368.8,292.7,"42,378.6",220.5,502.9,496.2,"13,192.0","3,059.8",39.6,"1,383.0","871,171.9","1,354.0","9,445.5","4,072,872.0","1,253.3","311,225.0","2,050.8","1,729.8",463.5
12/27/1996,369.4,293.0,"42,639.8",218.4,505.6,498.3,"13,224.5","3,065.4",39.9,"1,385.5","872,892.0","1,356.4","9,467.7","4,117,887.1","1,255.5","311,644.1","2,057.0","1,727.9",464.3
12/30/1996,369.3,293.1,"42,788.7",218.5,505.2,498.7,"13,263.5","3,064.1",40.0,"1,384.9","872,168.5","1,356.1","9,465.7","4,119,625.6","1,255.5","311,923.9","2,057.5","1,727.9",463.9
12/31/1996,369.3,290.5,"42,858.8",215.8,506.1,495.8,"13,228.4","3,064.2",40.3,"1,385.0","872,353.1","1,356.0","9,467.6","4,068,831.3","1,252.8","312,200.9","2,063.7","1,727.2",464.9
1/1/1997,369.3,290.5,"42,858.8",215.8,506.1,495.8,"13,228.4","3,064.2",40.3,"1,385.0","872,353.1","1,356.0","9,467.6","4,068,831.3","1,252.8","312,200.9","2,063.7","1,727.2",464.9
1/2/1997,366.6,288.3,"42,408.0",216.8,503.6,492.3,"13,168.3","3,041.7",39.7,"1,374.7","865,790.6","1,346.0","9,391.0","4,088,049.3","1,246.2","309,313.0","2,049.6","1,721.0",464.0
1/3/1997,364.0,289.3,"42,296.8",215.2,500.8,493.2,"13,064.0","3,020.6",39.7,"1,365.1","859,768.0","1,336.6","9,329.3","4,062,246.9","1,237.6","307,034.0","2,035.3","1,711.0",459.8
1/6/1997,358.5,286.2,"41,492.8",212.8,491.4,485.9,"12,863.0","2,974.8",39.3,"1,344.4","846,866.6","1,316.8","9,184.6","4,017,728.3","1,217.3","302,878.7","2,005.3","1,685.8",454.8
1/7/1997,359.0,286.1,"41,392.7",211.8,487.7,485.7,"12,886.3","2,978.8",39.3,"1,346.4","847,958.0","1,318.6","9,192.2","3,998,175.4","1,219.0","303,265.3","2,008.1","1,675.3",454.9
1/8/1997,356.6,285.6,"41,276.4",211.2,483.3,484.8,"12,793.0","2,958.8",39.3,"1,337.4","842,217.5","1,309.6","9,136.1","3,987,911.3","1,210.3","301,201.9","1,995.2","1,668.8",456.9
1/9/1997,356.5,286.1,"41,393.2",210.4,481.6,486.8,"12,788.9","2,957.8",39.5,"1,336.9","842,409.5","1,309.1","9,137.1","3,972,907.6","1,212.1","301,705.8","1,995.0","1,665.7",457.9
1/10/1997,358.3,288.5,"41,526.5",213.2,482.9,492.8,"12,843.3","2,972.3",39.9,"1,343.5","846,544.8","1,315.5","9,178.4","4,000,934.0","1,218.5","303,169.1","2,005.8","1,676.6",459.0
1/13/1997,359.6,290.6,"41,830.5",215.6,484.8,495.9,"12,895.2","2,983.5",40.2,"1,348.6","852,431.5","1,320.8","9,220.1","4,045,139.1","1,223.5","304,671.0","2,013.8","1,680.8",461.9
1/14/1997,357.4,289.7,"41,767.5",214.1,482.6,492.0,"12,812.2","2,965.1",40.1,"1,340.4","849,897.0","1,312.4","9,167.3","4,018,464.4","1,215.2","302,985.8","2,002.0","1,668.2",457.5
1/15/1997,354.5,286.6,"41,518.5",211.4,475.9,485.9,"12,706.5","2,940.6",39.8,"1,329.3","843,059.2","1,301.8","9,096.1","3,966,520.7","1,205.5","300,981.1","1,987.9","1,647.3",456.4
1/16/1997,353.1,285.9,"41,109.1",210.8,472.7,485.6,"12,659.5","2,928.8",39.7,"1,324.2","837,963.7","1,296.4","9,059.3","3,954,862.5","1,200.4","299,721.6","1,979.6","1,645.6",453.4
1/17/1997,355.8,291.2,"41,669.0",213.3,476.5,495.8,"12,752.6","2,951.2",40.4,"1,334.2","844,016.9","1,306.3","9,137.4","3,978,357.6","1,209.6","301,729.2","1,995.9","1,653.7",455.3
1/20/1997,353.1,291.2,"41,618.1",212.4,471.8,498.4,"12,658.6","2,929.2",40.3,"1,324.3","837,023.2","1,296.9","9,080.0","3,961,304.5","1,200.6","300,046.6","1,981.2","1,640.1",453.3
1/21/1997,354.7,292.8,"41,794.3",213.2,474.8,501.7,"12,718.1","2,942.4",40.6,"1,330.3","840,816.2","1,302.5","9,130.0","3,976,867.2","1,206.2","302,080.1","1,990.6","1,650.8",456.1
1/22/1997,351.2,292.9,"41,750.6",212.4,469.9,502.0,"12,592.6","2,913.3",40.4,"1,317.2","832,695.1","1,289.6","9,050.4","3,961,197.2","1,193.7","300,152.9","1,972.3","1,623.4",452.5
1/23/1997,348.0,290.4,"41,599.9",213.8,466.9,495.7,"12,468.8","2,886.8",40.0,"1,305.1","826,152.0","1,277.9","8,983.6","3,987,553.4","1,183.2","297,261.6","1,955.6","1,609.3",451.2
1/24/1997,352.5,292.0,"41,905.2",216.4,475.0,495.1,"12,635.4","2,924.0",40.6,"1,322.1","837,011.3","1,294.4","9,092.7","4,037,380.5","1,198.5","301,299.4","1,982.6","1,625.9",456.3
1/27/1997,353.6,294.6,"42,202.1",217.8,475.7,500.2,"12,674.8","2,933.0",40.8,"1,326.2","838,650.5","1,298.4","9,126.4","4,062,696.0","1,202.3","302,204.0","1,987.9","1,618.6",458.5
1/28/1997,353.7,297.6,"42,850.7",219.7,473.7,505.6,"12,684.6","2,933.7",41.0,"1,326.5","838,976.3","1,298.8","9,148.4","4,097,922.4","1,202.6","303,668.9","1,990.1","1,616.6",460.0
1/29/1997,351.1,294.4,"42,800.8",216.8,471.6,499.9,"12,590.4","2,912.0",40.7,"1,316.8","832,633.3","1,289.5","9,088.9","4,044,189.8","1,193.8","301,770.3","1,978.1","1,601.9",455.7
1/30/1997,349.3,292.0,"42,517.7",216.3,470.5,497.7,"12,531.1","2,896.6",40.5,"1,309.8","829,468.8","1,282.4","9,066.2","4,035,091.4","1,187.5","302,013.9","1,968.2","1,594.3",456.5
1/31/1997,345.5,288.7,"41,943.7",215.6,465.8,491.7,"12,394.8","2,865.4",40.1,"1,295.8","821,080.8","1,268.7","8,953.6","3,863,552.3","1,174.7","298,563.7","1,947.4","1,577.7",453.2
2/3/1997,344.3,289.1,"41,925.4",213.6,462.6,489.2,"12,350.0","2,855.3",40.2,"1,291.3","817,023.4","1,264.3","8,915.6","3,827,682.3","1,170.7","298,542.3","1,941.3","1,559.9",449.1
2/4/1997,345.7,290.0,"42,235.9",213.5,464.0,492.7,"12,391.6","2,866.8",40.4,"1,296.5","820,691.7","1,269.4","8,955.4","3,826,630.3","1,175.4","300,274.9","1,949.6","1,565.2",453.0
2/5/1997,343.4,289.0,"42,365.2",210.4,461.6,490.8,"12,319.5","2,847.6",40.3,"1,287.9","815,231.4","1,261.3","8,906.1","3,769,965.4","1,167.1","298,637.6","1,938.7","1,539.5",451.0
2/6/1997,342.8,288.6,"42,347.8",210.1,461.9,487.8,"12,296.2","2,842.4",40.3,"1,285.7","814,835.1","1,259.0","8,905.9","3,764,296.7","1,165.0","297,464.5","1,935.1","1,532.3",448.5
2/7/1997,339.8,289.5,"42,351.5",209.3,458.3,489.9,"12,181.7","2,817.1",40.4,"1,274.2","807,755.6","1,247.6","8,842.0","3,797,779.2","1,154.7","294,308.4","1,918.1","1,507.6",445.7
2/10/1997,340.4,287.6,"41,811.3",208.4,460.0,486.1,"12,208.4","2,822.5",40.4,"1,276.7","809,811.4","1,249.9","8,830.0","3,781,981.4","1,156.9","295,382.0","1,921.9","1,499.3",449.7
2/11/1997,339.4,289.2,"41,769.9",206.6,459.6,486.6,"12,172.6","2,814.2",40.4,"1,272.9","806,617.8","1,246.5","8,799.6","3,750,207.9","1,153.5","295,074.2","1,915.9","1,497.6",445.8
2/12/1997,337.7,289.8,"41,822.4",206.7,457.8,488.2,"12,111.6","2,800.1",40.5,"1,266.5","802,712.8","1,240.0","8,773.4","3,751,758.3","1,147.7","293,596.2","1,908.3","1,487.2",446.5
2/13/1997,342.7,294.9,"42,714.7",211.2,463.5,497.8,"12,313.8","2,841.3",41.1,"1,285.1","815,421.1","1,258.2","8,917.5","3,833,500.5","1,163.8","296,734.8","1,936.7","1,512.3",446.3
2/14/1997,342.4,294.6,"42,526.1",211.2,462.3,500.8,"12,298.0","2,839.4",41.3,"1,284.2","815,425.4","1,257.3","8,934.9","3,827,691.7","1,161.7","299,651.2","1,935.6","1,512.2",447.0
2/17/1997,344.1,298.5,"42,819.8",212.8,465.2,509.4,"12,352.1","2,853.4",41.6,"1,290.5","820,334.1","1,263.8","8,972.4","3,850,876.1","1,167.8","302,842.2","1,946.2","1,518.7",448.6
2/18/1997,345.0,298.4,"42,814.5",215.4,468.1,508.5,"12,382.0","2,860.8",41.8,"1,293.9","823,170.0","1,266.8","8,971.7","3,861,238.6","1,171.1","300,322.5","1,953.0","1,538.9",450.7
2/19/1997,346.3,300.1,"42,961.0",214.8,469.5,513.6,"12,421.7","2,871.7",42.0,"1,298.6","827,018.1","1,271.4","9,002.5","3,875,977.2","1,175.4","297,601.9","1,961.2","1,549.3",452.0
2/20/1997,345.0,297.9,"42,460.9",214.1,468.8,511.3,"12,370.0","2,861.4",41.8,"1,293.9","823,860.0","1,266.8","8,952.7","3,862,450.2","1,171.0","294,975.0","1,956.0","1,545.6",447.6
2/21/1997,353.3,303.8,"43,388.7",218.2,481.2,518.0,"12,674.6","2,930.3",42.9,"1,325.1","843,679.9","1,297.3","9,164.6","3,952,419.6","1,199.2","302,777.9","2,003.0","1,583.7",454.0
2/24/1997,353.1,301.3,"43,063.2",216.1,480.8,513.3,"12,665.7","2,928.1",42.8,"1,324.1","844,495.1","1,296.4","9,140.5","3,953,634.4","1,198.1","305,299.8","2,002.5","1,564.2",453.1
2/25/1997,353.1,302.6,"43,076.4",216.1,480.5,516.4,"12,666.4","2,928.6",42.8,"1,324.2","843,555.6","1,296.9","9,141.8","3,954,369.7","1,198.6","304,531.0","2,002.6","1,561.6",454.4
2/26/1997,354.8,306.4,"43,300.8",217.1,484.6,523.6,"12,716.0","2,942.6",43.3,"1,330.3","847,852.5","1,302.8","9,193.3","3,973,551.8","1,204.2","305,794.5","2,012.3","1,573.3",456.7
2/27/1997,360.0,311.0,"43,520.4",221.3,491.8,532.4,"12,911.4","2,986.1",44.0,"1,350.1","861,480.0","1,321.9","9,318.6","4,033,676.6","1,221.3","311,040.0","2,045.9","1,609.6",462.2
2/28/1997,358.6,310.1,"43,279.4",219.8,490.2,528.9,"12,866.6","2,974.7",44.1,"1,344.9","859,743.2","1,316.8","9,285.9","4,007,156.4","1,216.5","309,955.7","2,038.1","1,607.1",462.0
3/3/1997,362.2,314.2,"43,756.8",223.6,495.3,534.4,"12,977.6","3,004.4",44.6,"1,358.2","867,711.2","1,329.8","9,381.5","4,059,701.0","1,229.4","312,354.3","2,060.8","1,619.7",461.1
3/4/1997,359.4,314.2,"43,783.9",222.2,492.1,533.1,"12,891.7","2,981.3",44.6,"1,347.9","860,044.0","1,320.0","9,322.8","4,030,723.2","1,218.3","310,701.2","2,047.1","1,597.4",455.8
3/5/1997,354.5,310.3,"43,029.2",220.2,485.0,524.9,"12,710.6","2,940.6",44.0,"1,329.5","848,318.5","1,302.0","9,199.3","3,986,001.6","1,203.4","307,706.0","2,019.4","1,578.2",452.1
3/6/1997,353.1,310.1,"42,931.6",219.0,481.8,525.7,"12,660.4","2,929.2",44.0,"1,324.3","845,674.2","1,296.6","9,170.2","4,005,794.4","1,198.4","307,020.3","2,009.8","1,574.1",449.0
3/7/1997,350.3,307.6,"42,717.3",218.3,479.2,520.2,"12,558.9","2,906.0",43.8,"1,313.8","838,617.7","1,286.3","9,092.0","3,998,678.1","1,188.8","304,585.7","1,995.1","1,562.2",443.5
3/10/1997,350.3,305.1,"42,618.4",218.7,480.2,515.7,"12,558.2","2,905.4",43.7,"1,313.6","839,199.0","1,286.3","9,083.7","4,060,501.0","1,188.5","306,468.8","1,994.8","1,552.7",444.5
3/11/1997,352.0,307.0,"42,886.9",219.3,480.9,519.0,"12,615.6","2,919.5",44.0,"1,320.0","842,920.1","1,292.4","9,133.1","4,035,284.6","1,193.6","309,188.0","2,002.6","1,559.3",444.0
3/12/1997,351.4,306.0,"43,092.2",220.6,479.5,515.2,"12,593.1","2,915.0",43.9,"1,317.9","843,008.4","1,290.3","9,115.3","4,078,176.5","1,192.4","308,353.4","2,001.9","1,549.1",442.1
3/13/1997,352.9,307.1,"43,336.1",220.9,481.0,515.0,"12,647.9","2,927.5",44.1,"1,323.6","846,606.9","1,295.8","9,154.2","4,111,111.0","1,197.5","310,022.6","2,013.3","1,552.9",445.3
3/14/1997,352.8,306.8,"43,530.2",220.4,481.1,515.6,"12,651.4","2,926.7",44.4,"1,323.1","847,425.1","1,295.5","9,158.7","4,108,528.4","1,197.1","310,287.4","2,012.4","1,567.7",442.3
3/17/1997,351.4,304.3,"43,462.9",221.4,481.5,512.4,"12,606.5","2,915.1",44.1,"1,317.9","844,765.4","1,290.3","9,118.8","4,092,983.2","1,192.4","309,231.9","2,004.0","1,557.1",442.7
3/18/1997,346.3,298.1,"42,459.8",217.9,475.4,498.9,"12,420.0","2,872.8",43.4,"1,298.8","833,024.2","1,271.6","8,976.1","4,034,044.7","1,175.4","305,782.7","1,976.7","1,528.0",440.4
3/19/1997,349.1,300.8,"42,852.0",218.6,480.7,504.5,"12,524.0","2,896.1",43.8,"1,309.3","839,759.7","1,282.1","9,052.8","4,066,538.4","1,183.9","308,953.4","1,996.0","1,545.5",444.4
3/20/1997,352.0,304.2,"43,450.9",220.8,485.2,509.0,"12,631.5","2,920.2",44.3,"1,320.2","846,736.0","1,292.4","9,137.9","4,100,804.5","1,194.8","311,344.0","2,011.9","1,559.7",446.8
3/21/1997,352.8,304.3,"43,193.3",220.0,486.7,512.3,"12,656.7","2,926.7",44.6,"1,323.2","848,483.5","1,295.3","9,155.2","4,104,695.1","1,197.5","312,227.8","2,014.8","1,562.2",448.9
3/24/1997,350.2,302.8,"43,009.8",217.2,482.1,510.5,"12,560.8","2,905.1",44.4,"1,313.4","841,880.7","1,285.8","9,092.9","4,079,175.5","1,188.6","310,977.6","2,000.0","1,550.9",444.8
3/25/1997,349.6,302.7,"43,313.7",215.9,481.7,512.4,"12,541.9","2,900.6",44.4,"1,311.2","838,165.7","1,283.6","9,084.3","4,072,494.0","1,186.6","310,794.3","2,000.4","1,543.5",446.8
3/26/1997,346.1,299.6,"42,944.8",212.7,475.6,507.9,"12,404.2","2,871.0",44.1,"1,297.9","831,384.7","1,270.5","9,005.9","4,031,009.0","1,175.3","307,984.3","1,981.0","1,530.9",441.8
3/27/1997,348.2,298.8,"43,047.0",213.6,479.4,505.7,"12,489.9","2,888.4",44.2,"1,305.7","836,082.0","1,278.8","9,050.2","4,172,270.7","1,181.6","311,246.0","1,994.6","1,538.8",445.1
3/28/1997,348.2,298.6,"43,127.1",213.0,480.7,504.6,"12,493.4","2,888.4",44.4,"1,305.7","835,907.9","1,278.2","9,046.7","4,161,292.8","1,181.6","312,412.3","1,994.2","1,538.6",443.8
3/31/1997,348.2,297.4,"43,104.4",212.0,481.0,501.5,"12,489.9","2,888.1",44.4,"1,305.8","835,907.9","1,278.7","9,043.2","4,172,631.5","1,182.4","311,768.2","1,994.6","1,539.0",444.1
4/1/1997,350.0,299.0,"43,064.0",212.6,485.8,504.5,"12,556.3","2,903.4",44.7,"1,312.7","839,650.0","1,285.5","9,080.7","4,077,499.9","1,188.7","313,600.0","2,008.3","1,547.0",444.5
4/2/1997,351.1,299.8,"42,977.3",213.5,486.7,504.8,"12,590.4","2,912.4",44.9,"1,316.6","847,785.3","1,289.3","9,104.5","4,090,658.2","1,190.5","314,189.6","2,014.5","1,552.5",447.4
4/3/1997,348.8,297.4,"42,810.8",212.5,483.8,500.1,"12,500.9","2,893.5",44.6,"1,308.0","838,743.8","1,280.9","9,050.1","4,063,291.1","1,184.4","312,131.3","2,002.5","1,540.3",447.1
4/4/1997,347.4,297.2,"43,124.5",211.8,483.0,497.4,"12,456.0","2,882.3",44.8,"1,302.9","835,149.4","1,275.8","9,027.2","4,047,379.2","1,179.8","310,228.1","1,992.9","1,533.2",447.4
4/7/1997,349.0,304.4,"43,888.5",214.1,484.9,512.3,"12,513.4","2,895.5",45.4,"1,308.9","839,345.0","1,281.7","9,091.4","4,066,547.3","1,184.9","312,006.0","2,001.9","1,545.5",449.5
4/8/1997,349.1,304.8,"44,049.4",215.0,484.4,513.3,"12,517.0","2,896.3",45.6,"1,309.3","840,021.5","1,282.2","9,106.3","4,067,585.9","1,183.9","312,095.3","2,004.5","1,544.9",446.8
4/9/1997,347.8,305.1,"44,003.6",214.3,482.7,512.6,"12,463.4","2,885.5",45.6,"1,304.5","836,470.7","1,277.3","9,072.3","4,052,563.4","1,180.8","310,933.0","1,996.9","1,543.5",444.7
4/10/1997,347.6,304.7,"43,837.6",214.0,483.6,510.6,"12,452.8","2,883.9",45.6,"1,303.8","836,325.3","1,276.7","9,065.0","4,050,057.4","1,179.3","310,406.7","1,995.0","1,549.1",444.9
4/11/1997,348.0,305.8,"43,890.4",214.1,486.0,510.8,"12,475.7","2,886.9",45.9,"1,305.0","837,080.6","1,277.8","9,076.3","4,054,010.9","1,181.9","310,719.3","1,999.8","1,548.0",442.6
4/14/1997,346.8,304.4,"43,808.4",213.7,484.8,509.2,"12,429.2","2,876.8",45.8,"1,300.5","833,587.0","1,273.6","9,045.0","4,040,378.1","1,177.3","310,167.9","1,990.5","1,545.6",445.0
4/15/1997,343.0,303.1,"43,332.9",211.0,478.5,504.7,"12,283.5","2,845.6",45.5,"1,286.4","825,258.0","1,259.5","8,945.4","3,996,809.2","1,163.2","306,985.0","1,969.8","1,530.1",442.0
4/16/1997,339.9,299.5,"42,759.4",209.5,475.4,499.7,"12,168.4","2,819.7",45.1,"1,274.8","818,309.0","1,248.4","8,862.9","3,960,681.3","1,153.3","303,870.5","1,954.4","1,516.5",440.9
4/17/1997,340.4,299.6,"42,880.2",209.0,475.7,500.7,"12,184.6","2,823.7",45.1,"1,276.7","820,704.2","1,249.9","8,877.6","3,966,728.2","1,155.0","303,806.9","1,955.3","1,517.2",440.1
4/18/1997,342.1,299.7,"43,096.0",209.7,478.4,499.6,"12,238.6","2,837.8",45.9,"1,283.1","824,631.7","1,256.2","8,918.5","3,987,687.3","1,160.7","305,837.3","1,966.0","1,522.5",441.7
4/21/1997,342.3,298.0,"42,962.6",209.4,478.2,496.0,"12,237.1","2,838.9",45.6,"1,283.6","826,362.6","1,256.7","8,920.2","3,989,435.7","1,162.0","305,629.3","1,965.2","1,522.0",440.9
